시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
광주광역시 동구 학동,1022,1022,0,무등산아이파크,101.8442,202307,22,"84,800",16,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202307,23,"63,000",25,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,74.9979,202307,23,"52,500",17,2017,남문로753번길 20,20230803, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,74.9979,202307,23,"52,500",17,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,1022,1022,0,무등산아이파크,84.8412,202307,27,"62,000",32,2017,남문로753번길 20,, ,중개거래,광주 동구
광주광역시 동구 학동,623,623,0,학1마을,84.8,202307,17,"29,750",11,2007,남문로 734,, ,중개거래,광주 동구
광주광역시 동구 학동,623,623,0,학1마을,59.7,202307,19,"24,500",14,2007,남문로 734,,20230719,직거래,-
광주광역시 동구 학동,623,623,0,학1마을,59.97,202307,31,"22,000",4,2007,남문로 734,, ,중개거래,광주 동구
광주광역시 동구 학동,1012,1012,0,학2마을아파트,84.96,202307,13,"33,000",11,2011,남문로693번길 11,, ,중개거래,광주 동구
광주광역시 동구 학동,1012,1012,0,학2마을아파트,84.96,202307,14,"33,500",7,2011,남문로693번길 11,,20230714,중개거래,광주 동구
광주광역시 동구 학동,1012,1012,0,학2마을아파트,84.8,202307,15,"35,800",17,2011,남문로693번길 11,,20230728,중개거래,광주 동구
광주광역시 동구 학동,1012,1012,0,학2마을아파트,84.78,202307,15,"37,000",2,2011,남문로693번길 11,, ,중개거래,광주 동구
광주광역시 동구 학동,1020,1020,0,학동남해오네뜨,84.9933,202307,1,"32,200",7,2014,증심천로 117,, ,중개거래,광주 동구
광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202307,1,"36,800",6,2017,각화대로69번길 16,,20230731,중개거래,광주 북구
광주광역시 북구 각화동,587,587,0,각화골드클래스,84.968,202307,2,"35,000",13,2017,각화대로69번길 16,, ,중개거래,광주 광산구
광주광역시 북구 각화동,587,587,0,각화골드클래스,59.9889,202307,6,"27,500",1,2017,각화대로69번길 16,, ,중개거래,광주 북구
광주광역시 북구 각화동,587,587,0,각화골드클래스,59.9889,202307,22,"26,000",13,2017,각화대로69번길 16,,20230724,직거래,-
광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202307,24,"38,500",25,2017,각화대로69번길 16,, ,직거래,-
광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202307,24,"37,400",17,2017,각화대로69번길 16,, ,중개거래,광주 북구
광주광역시 북구 각화동,587,587,0,각화골드클래스,84.9701,202307,29,"38,000",16,2017,각화대로69번길 16,, ,중개거래,광주 북구
광주광역시 북구 각화동,721,721,0,각화센트럴파크3차,59.9987,202307,28,"26,090",3,2023,동문대로249번길 7,, ,중개거래,광주 북구
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,72.9796,202307,3,"35,000",4,2020,동문대로249번길 19,,20230705,직거래,-
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,84.9796,202307,4,"40,200",12,2020,동문대로249번길 19,, ,중개거래,광주 북구
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,84.9796,202307,8,"38,500",17,2020,동문대로249번길 19,, ,중개거래,광주 북구
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,72.9796,202307,18,"35,500",24,2020,동문대로249번길 19,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,84.9796,202307,20,"38,700",18,2020,동문대로249번길 19,, ,중개거래,"광주 남구, 광주 북구"
광주광역시 북구 각화동,608,608,0,각화센트럴파크서희스타힐스,84.9796,202307,28,"42,800",27,2020,동문대로249번길 19,, ,중개거래,광주 북구
광주광역시 북구 각화동,529,529,0,무등파크1,59.85,202307,13,"8,000",3,1988,두리봉길 48,,20230731,중개거래,광주 북구
광주광역시 북구 각화동,529,529,0,무등파크1,59.85,202307,21,"8,400",3,1988,두리봉길 48,,20230731,중개거래,광주 북구
광주광역시 북구 각화동,529,529,0,무등파크1,59.85,202307,25,"11,000",6,1988,두리봉길 48,, ,중개거래,광주 북구
광주광역시 북구 각화동,591,591,0,휴먼파크서희스타힐스,76.7843,202307,15,"34,500",8,2017,군왕로 311,, ,중개거래,광주 북구
광주광역시 북구 각화동,591,591,0,휴먼파크서희스타힐스,76.7843,202307,16,"36,000",5,2017,군왕로 311,, ,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,84.9442,202307,7,"45,000",26,2018,군왕로 295,,20230720,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,79.9219,202307,14,"41,000",8,2018,군왕로 295,, ,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,59.9891,202307,18,"32,000",22,2018,군왕로 295,, ,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,59.9809,202307,25,"33,500",25,2018,군왕로 295,, ,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,79.9219,202307,29,"40,300",19,2018,군왕로 295,, ,중개거래,광주 북구
광주광역시 북구 각화동,594,594,0,힐스테이트각화,84.9442,202307,31,"45,500",13,2018,군왕로 295,, ,중개거래,광주 북구
광주광역시 북구 동림동,1334,1334,0,동림대광로제비앙,74.7877,202307,4,"36,500",6,2020,운암산길 48,, ,중개거래,광주 북구
광주광역시 북구 동림동,1334,1334,0,동림대광로제비앙,74.7877,202307,13,"37,300",8,2020,운암산길 48,, ,중개거래,광주 북구
광주광역시 북구 동림동,1334,1334,0,동림대광로제비앙,84.9779,202307,13,"44,000",14,2020,운암산길 48,, ,중개거래,광주 북구
광주광역시 북구 동림동,1146-1,1146,1,동림푸른주공,59.99,202307,28,"11,500",9,1998,북문대로242번길 50,, ,중개거래,광주 북구
광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202307,1,"12,000",3,1997,북문대로242번길 11,, ,중개거래,광주 북구
광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.94,202307,11,"13,500",6,1997,북문대로242번길 11,, ,중개거래,광주 북구
광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202307,18,"16,300",10,1997,북문대로242번길 11,, ,중개거래,광주 북구
광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202307,22,"15,450",10,1997,북문대로242번길 11,, ,중개거래,광주 북구
광주광역시 북구 동림동,1147-1,1147,1,동림푸른주공3,59.99,202307,26,"14,900",14,1997,북문대로242번길 11,, ,중개거래,광주 북구
광주광역시 북구 동림동,1161-1,1161,1,동림푸른주공4,84.79,202307,15,"24,600",20,1998,동림용산로 12,, ,중개거래,광주 북구
광주광역시 북구 동림동,1161-1,1161,1,동림푸른주공4,65.68,202307,15,"17,000",18,1998,동림용산로 12,, ,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,84.87,202307,6,"20,600",5,1996,유림로 175,, ,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,84.87,202307,20,"15,500",10,1996,유림로 175,,20230731,중개거래,광주 북구
광주광역시 북구 동림동,645,645,0,삼익,59.97,202307,22,"11,055",9,1996,유림로 175,,20230728,중개거래,광주 북구
광주광역시 북구 동림동,Oct-37,37,10,삼호가든,124.92,202307,25,"27,200",11,2005,북문대로 235,, ,중개거래,"광주 북구, 광주 서구"
광주광역시 북구 동림동,01월 26일,26,1,우미2,59.79,202307,15,"8,000",20,1991,북문대로201번길 30,, ,중개거래,광주 북구
광주광역시 북구 동림동,01월 26일,26,1,우미2,59.77,202307,26,"8,450",14,1991,북문대로201번길 30,,20230727,중개거래,광주 북구
광주광역시 북구 동림동,01월 26일,26,1,우미2,59.79,202307,29,"10,000",19,1991,북문대로201번길 30,, ,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202307,6,"42,000",23,2018,동배마을길 29,,20230710,중개거래,광주 광산구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202307,9,"38,000",1,2018,동배마을길 29,,20230807,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,64.2602,202307,17,"35,000",11,2018,동배마을길 29,, ,중개거래,광주 북구
광주광역시 북구 동림동,1330,1330,0,운암산코오롱하늘채,84.6815,202307,31,"45,400",19,2018,동배마을길 29,,20230731,중개거래,광주 북구
광주광역시 북구 두암동,579-1,579,1,광신(11동),83.88,202307,7,"11,000",4,1984,면앙로165번길 30,, ,중개거래,광주 북구
광주광역시 북구 두암동,579-1,579,1,광신(11동),83.88,202307,19,"11,100",13,1984,면앙로165번길 30,, ,중개거래,광주 북구
광주광역시 북구 두암동,572-3,572,3,"광신(8,9,10동)",65.34,202307,28,"10,000",5,1983,면앙로165번길 33,, ,직거래,-
광주광역시 북구 두암동,902-2,902,2,광일맨션,72.51,202307,26,"8,500",2,1983,서방로182번길 2,,20230801,직거래,-
광주광역시 북구 두암동,Apr-72,72,4,두암현대,146.88,202307,20,"35,000",13,1998,삼정로 108,, ,직거래,-
광주광역시 북구 두암동,Apr-72,72,4,두암현대,84.97,202307,21,"21,500",4,1998,삼정로 108,, ,중개거래,광주 북구
광주광역시 북구 두암동,969-5,969,5,모아미래도,84.9822,202307,18,"22,800",7,2003,삼정로 20,,20230803,중개거래,광주 서구
광주광역시 북구 두암동,54,54,0,무등파크2,59.97,202307,6,"10,000",9,1994,월동로 50,,20230720,중개거래,광주 북구
광주광역시 북구 두암동,Jan-63,63,1,무등파크맨션,84.9,202307,13,"15,500",11,1992,월동로 28,, ,중개거래,광주 북구
광주광역시 북구 두암동,Jan-63,63,1,무등파크맨션,84.85,202307,14,"17,000",20,1992,월동로 28,, ,중개거래,광주 북구
광주광역시 북구 두암동,Jan-63,63,1,무등파크맨션,84.85,202307,14,"15,400",7,1992,월동로 28,, ,중개거래,광주 북구
광주광역시 북구 두암동,59-20,59,20,미라보4,59.925,202307,15,"10,900",8,1994,월동로 42,, ,중개거래,광주 북구
광주광역시 북구 두암동,329,329,0,반석힐라아파트,31.77,202307,24,"4,000",8,2000,군왕로51번길 39,,20230803,직거래,-
광주광역시 북구 두암동,947-1,947,1,부영,60,202307,18,"12,000",9,1988,삼정로 71,, ,중개거래,"광주 동구, 광주 북구"
광주광역시 북구 두암동,885-9,885,9,양서맨션,76.69,202307,8,"13,200",1,1979,서방로 123,,20230717,중개거래,광주 북구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202307,7,"8,700",6,1993,삼정로 7,, ,중개거래,광주 동구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202307,15,"10,300",14,1993,삼정로 7,, ,중개거래,광주 동구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),41.85,202307,17,"6,400",15,1993,삼정로 7,,20230717,중개거래,광주 남구
광주광역시 북구 두암동,968-1,968,1,율곡타운(주공1),49.77,202307,26,"11,750",12,1993,삼정로 7,, ,중개거래,광주 북구
광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202307,5,"7,000",7,1994,삼정로 50,,20230731,직거래,-
광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202307,9,"7,000",14,1994,삼정로 50,, ,직거래,-
광주광역시 북구 두암동,969-1,969,1,주공3,49.77,202307,11,"9,300",6,1994,삼정로 50,, ,중개거래,광주 북구
광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202307,21,"6,400",2,1994,삼정로 50,, ,중개거래,광주 북구
광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202307,24,"6,500",6,1994,삼정로 50,, ,중개거래,광주 북구
광주광역시 북구 두암동,969-1,969,1,주공3,41.85,202307,25,"7,700",2,1994,삼정로 50,, ,중개거래,광주 북구
광주광역시 북구 두암동,174-9,174,9,중흥에스-클래스,150.0024,202307,15,"49,000",20,2006,탁영로 33,, ,중개거래,"광주 북구, 전남 담양군"
광주광역시 북구 두암동,883-1,883,1,현대2,99.957,202307,14,"34,000",19,2000,동문대로86번길 55,, ,중개거래,광주 북구
광주광역시 북구 두암동,883-1,883,1,현대2,99.957,202307,20,"34,000",13,2000,동문대로86번길 55,,20230728,직거래,-
광주광역시 북구 매곡동,01월 31일,31,1,AM-City,30.2693,202307,5,"6,000",8,2013,서하로106번길 8-1,,20230714,중개거래,광주 북구
광주광역시 북구 매곡동,214-16,214,16,공간빌리지,59.94,202307,25,"8,800",6,1991,매곡로 54,, ,중개거래,광주 북구
광주광역시 북구 매곡동,232,232,0,대성베르힐,84.8488,202307,13,"28,000",1,2005,초당로7번길 19,, ,중개거래,광주 북구
광주광역시 북구 매곡동,01월 28일,28,1,동남맨션,84.99,202307,9,"13,800",10,1990,설죽로315번길 11,,20230714,중개거래,광주 북구
광주광역시 북구 매곡동,494,494,0,매곡대광로제비앙,80.3123,202307,14,"31,000",6,2017,하백로6번길 12,,20230721,직거래,-
광주광역시 북구 매곡동,Feb-42,42,2,삼익,84.87,202307,17,"16,200",7,1992,매곡로 37,,20230717,직거래,-
광주광역시 북구 매곡동,Feb-42,42,2,삼익,84.87,202307,21,"16,000",1,1992,매곡로 37,, ,중개거래,광주 북구
광주광역시 북구 매곡동,214-10,214,10,호반2,59.95,202307,31,"11,000",20,1995,매곡로 64,,20230731,직거래,-
광주광역시 북구 문흥동,996-2,996,2,공간,59.97,202307,3,"16,000",4,1994,문산로 65,,20230707,중개거래,광주 북구
광주광역시 북구 문흥동,996-2,996,2,공간,59.97,202307,13,"13,900",12,1994,문산로 65,,20230724,중개거래,광주 북구
광주광역시 북구 문흥동,972-1,972,1,금호,84.84,202307,3,"23,000",6,1995,문산로 99,,20230802,중개거래,광주 북구
광주광역시 북구 문흥동,972-1,972,1,금호,84.84,202307,10,"22,500",1,1995,문산로 99,, ,중개거래,광주 북구
광주광역시 북구 문흥동,919,919,0,대주1,30.33,202307,3,"4,100",13,1988,평교로 42,,20230713,중개거래,광주 북구
광주광역시 북구 문흥동,919,919,0,대주1,30.33,202307,3,"4,100",13,1988,평교로 42,, ,중개거래,광주 북구
광주광역시 북구 문흥동,920,920,0,대주2,59.91,202307,10,"10,000",2,1988,평교로 45,,20230712,직거래,-
광주광역시 북구 문흥동,920,920,0,대주2,49.98,202307,17,"7,600",14,1988,평교로 45,,20230727,중개거래,광주 북구
광주광역시 북구 문흥동,920,920,0,대주2,59.91,202307,19,"9,500",8,1988,평교로 45,, ,중개거래,광주 북구
광주광역시 북구 문흥동,920,920,0,대주2,59.91,202307,28,"9,500",2,1988,평교로 45,, ,중개거래,광주 서구
광주광역시 북구 문흥동,996-3,996,3,라인,59.965,202307,13,"12,000",1,1994,문산로 61,,20230728,중개거래,광주 북구
광주광역시 북구 문흥동,996-3,996,3,라인,59.97,202307,22,"14,500",11,1994,문산로 61,, ,중개거래,광주 북구
광주광역시 북구 문흥동,972-4,972,4,라인동산,84.86,202307,1,"26,500",10,1994,문산로 81,, ,중개거래,광주 북구
광주광역시 북구 문흥동,972-4,972,4,라인동산,84.86,202307,1,"26,500",10,1994,문산로 81,20230706, ,중개거래,광주 북구
광주광역시 북구 문흥동,972-4,972,4,라인동산,84.86,202307,11,"23,700",3,1994,문산로 81,, ,중개거래,광주 북구
광주광역시 북구 문흥동,995-2,995,2,우미2,84.87,202307,27,"17,000",3,1994,문산로62번길 20,, ,중개거래,광주 북구
광주광역시 북구 문흥동,787-6,787,6,우성,96.64,202307,30,"17,000",8,1990,호동로 99,, ,중개거래,광주 서구
광주광역시 북구 문흥동,787-1,787,1,주공,59.39,202307,12,"13,500",7,1990,면앙로31번길 10,, ,중개거래,광주 북구
광주광역시 북구 문흥동,787-1,787,1,주공,45.77,202307,17,"9,000",15,1990,면앙로31번길 10,,20230727,직거래,-
광주광역시 북구 문흥동,995-3,995,3,중흥파크맨션1,84.99,202307,3,"17,300",4,1994,서하로 417,,20230728,중개거래,광주 북구
광주광역시 북구 문흥동,995-3,995,3,중흥파크맨션1,84.99,202307,7,"18,000",4,1994,서하로 417,, ,중개거래,광주 북구
광주광역시 북구 문흥동,995-3,995,3,중흥파크맨션1,84.99,202307,10,"17,500",10,1994,서하로 417,,20230728,직거래,-
광주광역시 북구 문흥동,995-3,995,3,중흥파크맨션1,84.99,202307,24,"18,500",8,1994,서하로 417,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 문흥동,1011-1,1011,1,중흥파크맨션2,59.965,202307,24,"11,900",3,1994,문산로 30,, ,중개거래,광주 북구
광주광역시 북구 문흥동,1010-8,1010,8,중흥파크맨션3,59.97,202307,3,"15,700",7,1994,천지인로173번길 10,, ,중개거래,광주 북구
광주광역시 북구 문흥동,995-1,995,1,해광,84.96,202307,27,"19,500",6,1994,문산로 58,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3077,3077,0,부영사랑으로,84.9931,202307,1,"33,300",22,2007,양산택지소로 30,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3077,3077,0,부영사랑으로,84.9931,202307,19,"28,000",10,2007,양산택지소로 30,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3077,3077,0,부영사랑으로,84.9931,202307,20,"26,500",2,2007,양산택지소로 30,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3078,3078,0,양산지구현진에버빌,84.98,202307,14,"38,800",5,2006,양산택지소로 20,, ,중개거래,광주 서구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,1,"47,200",4,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,1,"48,500",5,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,3,"48,300",6,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,5,"47,500",16,2019,본촌마을길 157-22,, ,중개거래,광주 광산구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,68.0045,202307,15,"36,500",12,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,21,"48,500",10,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,22,"45,000",6,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,26,"46,000",2,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,64.8467,202307,27,"38,000",18,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,64.8467,202307,28,"38,000",23,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 본촌동,3102,3102,0,힐스테이트본촌,84.9976,202307,30,"48,700",18,2019,본촌마을길 157-22,, ,중개거래,광주 북구
광주광역시 북구 북동,59,59,0,정한파인시티,47.3,202307,6,"25,000",13,2017,금재로36번길 41,, ,중개거래,광주 북구
광주광역시 북구 북동,59,59,0,정한파인시티,47.3,202307,15,"26,000",8,2017,금재로36번길 41,, ,중개거래,광주 북구
광주광역시 북구 북동,59,59,0,정한파인시티,47.3,202307,15,"26,000",10,2017,금재로36번길 41,, ,중개거래,광주 북구
광주광역시 북구 북동,59,59,0,정한파인시티,47.3,202307,25,"24,000",14,2017,금재로36번길 41,,20230726,직거래,-
광주광역시 북구 삼각동,754-2,754,2,드림네스트삼각1차,84.4375,202307,6,"22,000",4,2018,우치로 337-4,, ,중개거래,광주 북구
광주광역시 북구 삼각동,755-16,755,16,모아호반,59.79,202307,13,"12,500",5,1995,설죽로370번길 27,,20230713,직거래,-
광주광역시 북구 삼각동,533,533,0,삼각동그린타운,59.82,202307,4,"12,500",16,1997,설죽로389번길 70,, ,중개거래,광주 북구
광주광역시 북구 삼각동,533,533,0,삼각동그린타운,69.91,202307,8,"18,500",19,1997,설죽로389번길 70,,20230731,중개거래,광주 북구
광주광역시 북구 삼각동,533,533,0,삼각동그린타운,59.82,202307,22,"13,800",7,1997,설죽로389번길 70,,20230726,중개거래,광주 북구
광주광역시 북구 삼각동,753-10,753,10,삼각동서라,59.965,202307,10,"11,000",12,1995,우치로347번길 15,,20230710,중개거래,광주 북구
광주광역시 북구 삼각동,753-10,753,10,삼각동서라,59.965,202307,17,"10,500",6,1995,우치로347번길 15,,20230717,중개거래,광주 북구
광주광역시 북구 삼각동,753-10,753,10,삼각동서라,59.965,202307,18,"12,800",13,1995,우치로347번길 15,, ,중개거래,광주 북구
광주광역시 북구 삼각동,753-10,753,10,삼각동서라,59.965,202307,25,"13,400",11,1995,우치로347번길 15,,20230725,중개거래,광주 북구
광주광역시 북구 삼각동,753-10,753,10,삼각동서라,59.965,202307,26,"14,300",19,1995,우치로347번길 15,, ,중개거래,광주 북구
광주광역시 북구 삼각동,755-17,755,17,삼익,84.87,202307,13,"15,800",4,1990,설죽로370번길 15,, ,중개거래,광주 북구
광주광역시 북구 삼각동,839,839,0,신일곡골드클래스,84.8489,202307,8,"52,000",12,2018,설죽로 416,,20230720,중개거래,광주 북구
광주광역시 북구 삼각동,637,637,0,우미,59.66,202307,27,"16,400",4,1994,안산로 76,, ,중개거래,광주 북구
광주광역시 북구 삼각동,835,835,0,일곡엘리체프라임,84.9613,202307,6,"40,900",5,2016,설죽로 419,, ,중개거래,광주 북구
광주광역시 북구 삼각동,755-22,755,22,호반,59.4,202307,3,"10,100",12,1990,설죽로370번길 7,,20230703,직거래,-
광주광역시 북구 신안동,313-1,313,1,남양파크,59.76,202307,24,"9,700",3,1995,설죽로 143,, ,중개거래,광주 북구
광주광역시 북구 신안동,213-1,213,1,모아,84.9,202307,1,"21,300",5,1991,서양로 30,, ,중개거래,광주 북구
광주광역시 북구 신안동,351-11,351,11,중흥파크맨션,59.37,202307,14,"9,500",4,1986,서암대로 66,, ,중개거래,광주 북구
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,84.3616,202307,3,"37,000",7,2013,첨단연신로 166,,20230724,중개거래,광주 북구
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,60.4624,202307,6,"26,200",11,2013,첨단연신로 166,, ,중개거래,광주 북구
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,84.3616,202307,8,"35,000",12,2013,첨단연신로 166,, ,중개거래,광주 북구
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,84.3616,202307,9,"35,300",18,2013,첨단연신로 166,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,60.4624,202307,25,"27,800",18,2013,첨단연신로 166,, ,중개거래,광주 북구
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,60.4624,202307,28,"27,500",12,2013,첨단연신로 166,,20230728,직거래,-
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,84.3616,202307,28,"34,000",16,2013,첨단연신로 166,, ,직거래,-
광주광역시 북구 신용동,737,737,0,광주첨단2지구사랑으로부영,60.4624,202307,31,"28,200",21,2013,첨단연신로 166,, ,중개거래,광주 북구
광주광역시 북구 신용동,684,684,0,광주첨단2지구호반베르디움2단지,84.9419,202307,8,"53,000",13,2013,첨단연신로133번길 7,, ,중개거래,광주 북구
광주광역시 북구 신용동,684,684,0,광주첨단2지구호반베르디움2단지,84.9419,202307,9,"54,750",7,2013,첨단연신로133번길 7,, ,중개거래,광주 북구
광주광역시 북구 신용동,684,684,0,광주첨단2지구호반베르디움2단지,84.984,202307,15,"52,000",11,2013,첨단연신로133번길 7,, ,중개거래,광주 북구
광주광역시 북구 신용동,684,684,0,광주첨단2지구호반베르디움2단지,84.9419,202307,29,"54,000",11,2013,첨단연신로133번길 7,, ,중개거래,광주 북구
광주광역시 북구 신용동,684,684,0,광주첨단2지구호반베르디움2단지,84.984,202307,29,"53,000",11,2013,첨단연신로133번길 7,, ,중개거래,광주 북구
광주광역시 북구 신용동,643-1,643,1,용두주공,59.99,202307,4,"16,850",9,1998,임방울대로1041번길 15,, ,중개거래,광주 북구
광주광역시 북구 신용동,643-1,643,1,용두주공,59.99,202307,14,"17,500",6,1998,임방울대로1041번길 15,,20230717,직거래,-
광주광역시 북구 신용동,643-1,643,1,용두주공,59.99,202307,15,"16,500",2,1998,임방울대로1041번길 15,, ,중개거래,광주 동구
광주광역시 북구 신용동,643-1,643,1,용두주공,49.29,202307,31,"12,450",6,1998,임방울대로1041번길 15,, ,중개거래,광주 북구
광주광역시 북구 신용동,671,671,0,첨단2지구중흥에스-클래스,84.9976,202307,3,"54,000",17,2015,첨단연신로 217,,20230731,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 신용동,671,671,0,첨단2지구중흥에스-클래스,84.9976,202307,8,"53,500",15,2015,첨단연신로 217,, ,중개거래,광주 북구
광주광역시 북구 신용동,671,671,0,첨단2지구중흥에스-클래스,84.9976,202307,30,"54,700",21,2015,첨단연신로 217,, ,중개거래,광주 북구
광주광역시 북구 신용동,549,549,0,첨단자이1단지,84.9798,202307,4,"40,700",13,2010,임방울대로1042번길 14-1,, ,중개거래,광주 광산구
광주광역시 북구 신용동,549,549,0,첨단자이1단지,84.9893,202307,31,"41,800",6,2010,임방울대로1042번길 14-1,, ,중개거래,"광주 북구, 전남 나주시"
광주광역시 북구 신용동,863,863,0,첨단자이2차,84.9442,202307,13,"44,700",10,2012,임방울대로 1020,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202307,1,"36,200",21,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.5173,202307,4,"29,000",1,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202307,8,"37,500",8,2014,첨단연신로 184,, ,중개거래,"광주 광산구, 광주 북구"
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202307,21,"37,200",15,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,84.3957,202307,21,"54,000",6,2014,첨단연신로 184,, ,중개거래,"광주 남구, 광주 북구"
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202307,22,"37,800",11,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.5173,202307,31,"33,700",6,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.5173,202307,31,"33,700",6,2014,첨단연신로 184,20230804, ,중개거래,광주 북구
광주광역시 북구 신용동,651,651,0,한양수자인리버뷰,65.6043,202307,31,"34,000",3,2014,첨단연신로 184,, ,중개거래,광주 북구
광주광역시 북구 양산동,274-3,274,3,새봄,59.97,202307,1,"9,400",2,1996,연양로 43-10,, ,중개거래,광주 북구
광주광역시 북구 양산동,274-3,274,3,새봄,59.97,202307,5,"10,800",9,1996,연양로 43-10,,20230718,중개거래,광주 북구
광주광역시 북구 양산동,1148,1148,0,송지트리뷰,84.9687,202307,12,"26,500",5,2008,연양로117번길 10,,20230718,직거래,-
