,시군구,단지명,전용면적(㎡),계약년월,계약일,계약날짜,층,건축나이,거래건수,기준금리,법정동코드,지하철역수,거래금액(만원),예측 금액
953,광주광역시 서구 금호동,진흥더루벤스,136.235,202307,5,2023-07-05,6,14,41,3.5,2914013000,0,"72,540",47635.88843324641
19,광주광역시 광산구 도천동,중흥1차,59.94,202307,5,2023-07-05,1,28,2,3.5,2920011300,0,"8,800",19796.97985572135
39,광주광역시 광산구 산정동,다사로움2단지,59.9538,202307,5,2023-07-05,11,14,19,3.5,2920012700,0,"20,900",27455.321291518863
1055,광주광역시 서구 치평동,라인동산,59.87,202307,5,2023-07-05,5,24,32,3.5,2914012000,0,"23,000",24158.175805699546
83,광주광역시 광산구 송정동,대천,58.95,202307,5,2023-07-05,4,39,17,3.5,2920010100,2,"9,500",14232.235841751099
954,광주광역시 서구 금호동,진흥더블파크,145.279,202307,5,2023-07-05,18,17,41,3.5,2914013000,0,"66,000",49108.073762008455
123,광주광역시 광산구 신가동,수완지구호반베르디움1차,84.884,202307,5,2023-07-05,22,11,35,3.5,2920011900,0,"67,000",35680.27146064257
932,광주광역시 서구 금호동,모아엘가,84.99,202307,5,2023-07-05,3,25,41,3.5,2914013000,0,"26,800",29572.075770849828
68,광주광역시 광산구 소촌동,모아드림타운2차,59.713,202307,6,2023-07-06,11,22,17,3.5,2920010800,0,"15,800",23393.35195064498
552,광주광역시 동구 학동,금호베스트빌,126.274,202307,6,2023-07-06,13,21,20,3.5,2911012200,2,"40,500",43284.72570406273
553,광주광역시 동구 학동,금호베스트빌,126.274,202307,6,2023-07-06,13,21,20,3.5,2911012200,2,"40,500",43284.72570406273
346,광주광역시 광산구 흑석동,중흥에스-클래스2단지,84.4012,202307,6,2023-07-06,10,15,6,3.5,2920012400,0,"40,000",32796.81013877317
404,광주광역시 남구 봉선동,포스코더샵,84.32,202307,6,2023-07-06,10,19,39,3.5,2915511500,0,"80,000",32345.897106945515
377,광주광역시 남구 봉선동,라인광장1,59.98,202307,6,2023-07-06,4,36,39,3.5,2915511500,0,"17,000",17565.851961169392
1114,광주광역시 서구 화정동,모아타워,121.14,202307,6,2023-07-06,11,30,42,3.5,2914011900,1,"34,440",36313.01094101928
303,광주광역시 광산구 장덕동,광주수완세영리첼,84.9871,202307,6,2023-07-06,14,9,30,3.5,2920012300,0,"49,300",36182.57145752804
946,광주광역시 서구 금호동,중흥,59.55,202307,6,2023-07-06,16,23,41,3.5,2914013000,0,"23,300",25299.884849146474
947,광주광역시 서구 금호동,중흥,59.55,202307,6,2023-07-06,16,23,41,3.5,2914013000,0,"21,000",25299.884849146474
463,광주광역시 남구 진월동,중흥,84.93,202307,6,2023-07-06,4,31,24,3.5,2915510800,0,"17,000",26101.957895814907
1144,광주광역시 서구 화정동,화정우미,59.83,202307,6,2023-07-06,9,27,42,3.5,2914011900,1,"16,500",22900.216549463104
1096,광주광역시 서구 풍암동,중흥호반,59.88,202307,6,2023-07-06,13,23,26,3.5,2914012800,0,"18,500",25196.792768392246
713,광주광역시 북구 삼각동,일곡엘리체프라임,84.9613,202307,6,2023-07-06,5,7,15,3.5,2917011600,0,"40,900",37669.456059468444
574,광주광역시 북구 각화동,각화골드클래스,59.9889,202307,6,2023-07-06,1,6,25,3.5,2917011300,0,"27,500",31873.907304796856
255,광주광역시 광산구 운남동,운남주공3단지,59.76,202307,6,2023-07-06,17,27,31,3.5,2920012000,0,"15,500",21282.36422232678
1094,광주광역시 서구 풍암동,중흥아파트,84.99,202307,6,2023-07-06,15,23,26,3.5,2914012800,0,"27,000",31383.61121200584
719,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,60.4624,202307,6,2023-07-06,11,10,32,3.5,2917013000,0,"26,200",30638.447777885944
163,광주광역시 광산구 신창동,신창3차부영사랑으로,59.748,202307,6,2023-07-06,11,17,38,3.5,2920011800,0,"21,000",25883.533664176706
700,광주광역시 북구 삼각동,드림네스트삼각1차,84.4375,202307,6,2023-07-06,4,5,15,3.5,2917011600,0,"22,000",38478.66229889961
354,광주광역시 남구 방림동,무등산센트럴파크,59.9,202307,6,2023-07-06,13,14,8,3.5,2915511400,0,"32,000",29193.104366555344
261,광주광역시 광산구 운남동,운남주공7단지,49.83,202307,6,2023-07-06,14,22,31,3.5,2920012000,0,"15,900",21193.734905973542
521,광주광역시 동구 소태동,무등산골드클래스,73.8853,202307,6,2023-07-06,21,5,9,3.5,2911011900,1,"42,200",39207.24685110664
626,광주광역시 북구 두암동,무등파크2,59.97,202307,6,2023-07-06,9,29,28,3.5,2917011400,0,"10,000",20876.27462815307
696,광주광역시 북구 북동,정한파인시티,47.3,202307,6,2023-07-06,13,6,4,3.5,2917010400,0,"25,000",29630.802553563844
115,광주광역시 광산구 신가동,대방노블랜드,84.9366,202307,6,2023-07-06,17,14,35,3.5,2920011900,0,"50,000",33859.60438941093
414,광주광역시 남구 송하동,금호타운,84.895,202307,6,2023-07-06,1,27,3,3.5,2915511200,0,"18,000",27920.296993448865
1143,광주광역시 서구 화정동,화정우미,59.83,202307,6,2023-07-06,9,27,42,3.5,2914011900,1,"16,500",22900.216549463104
615,광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,6,2023-07-06,23,5,22,3.5,2917010800,0,"42,000",39787.61773935938
608,광주광역시 북구 동림동,삼익,84.87,202307,6,2023-07-06,5,27,22,3.5,2917010800,0,"20,600",27623.643943247385
90,광주광역시 광산구 송정동,모아,59.52,202307,6,2023-07-06,11,26,17,3.5,2920010100,2,"10,500",21343.72135592671
1037,광주광역시 서구 양동,삼익맨션,82.46,202307,6,2023-07-06,8,45,3,3.5,2914010400,1,"17,850",19317.049258561805
939,광주광역시 서구 금호동,종원팰리스빌,84.9831,202307,6,2023-07-06,16,21,41,3.5,2914013000,0,"34,500",32433.944382323418
356,광주광역시 남구 방림동,봉선중길한국아델리움5차아파트,61.5023,202307,6,2023-07-06,6,0,8,3.5,2915511400,0,"27,000",36127.976539326366
504,광주광역시 동구 계림동,두산위브2차,59.8997,202307,6,2023-07-06,4,5,26,3.5,2911010900,0,"34,000",34692.682845920324
900,광주광역시 북구 중흥동,모아1,145.35,202307,6,2023-07-06,12,32,7,3.5,2917010100,0,"30,250",40181.50140592223
190,광주광역시 광산구 쌍암동,쌍암중흥에스-클래스리버시티,76.9179,202307,6,2023-07-06,10,6,15,3.5,2920011600,0,"41,000",35490.79677539831
308,광주광역시 광산구 장덕동,성덕마을대방노블랜드3차,156.5054,202307,6,2023-07-06,14,12,30,3.5,2920012300,0,"98,500",51924.43777668523
193,광주광역시 광산구 쌍암동,에이엠시티센트럴파크,40.9226,202307,6,2023-07-06,9,8,15,3.5,2920011600,0,"11,700",25743.828676781617
199,광주광역시 광산구 쌍암동,힐스테이트리버파크,74.79,202307,6,2023-07-06,35,4,15,3.5,2920011600,0,"56,700",37633.600449076854
998,광주광역시 서구 쌍촌동,광명하이츠,84.93,202307,7,2023-07-07,23,31,39,3.5,2914011800,2,"16,800",27878.488745071925
428,광주광역시 남구 임암동,효천시티프라디움,84.9963,202307,7,2023-07-07,12,4,13,3.5,2915511100,0,"47,800",40181.32587654283
419,광주광역시 남구 월산동,덕림제일파크,79.74,202307,7,2023-07-07,3,33,3,3.5,2915510400,0,"13,600",23804.937073112465
773,광주광역시 북구 연제동,호반,37.83,202307,7,2023-07-07,1,26,21,3.5,2917012900,0,"7,500",16517.90142143052
311,광주광역시 광산구 장덕동,성덕마을대방노블랜드5차,129.084,202307,7,2023-07-07,9,12,30,3.5,2920012300,0,"84,500",44981.7935167714
619,광주광역시 북구 두암동,광신(11동),83.88,202307,7,2023-07-07,4,39,28,3.5,2917011400,0,"11,000",21302.21147062909
317,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,7,2023-07-07,2,15,30,3.5,2920012300,0,"34,700",32213.064419557806
972,광주광역시 서구 농성동,삼익,84.11,202307,7,2023-07-07,1,40,12,3.5,2914010600,2,"24,700",21746.36256139027
137,광주광역시 광산구 신가동,중흥2,71.345,202307,7,2023-07-07,14,25,35,3.5,2920011900,0,"18,500",24874.717567257583
591,광주광역시 북구 각화동,힐스테이트각화,84.9442,202307,7,2023-07-07,26,5,25,3.5,2917011300,0,"45,000",40046.13143179333
322,광주광역시 광산구 장덕동,수완지구호반베르디움2차,84.9462,202307,7,2023-07-07,3,10,30,3.5,2920012300,0,"43,200",34944.02243312029
134,광주광역시 광산구 신가동,신창7차부영사랑으로,84.9931,202307,7,2023-07-07,12,17,35,3.5,2920011900,0,"33,500",32039.877679760102
440,광주광역시 남구 주월동,명지,59.79,202307,7,2023-07-07,12,28,16,3.5,2915510600,0,"11,500",22080.58051748993
1056,광주광역시 서구 치평동,라인동산,59.87,202307,7,2023-07-07,15,24,32,3.5,2914012000,0,"30,000",24819.858646588866
965,광주광역시 서구 농성동,농성SKVIEWCentral,84.9752,202307,7,2023-07-07,22,4,12,3.5,2914010600,2,"58,000",41374.61384201655
464,광주광역시 남구 진월동,중흥,84.93,202307,7,2023-07-07,20,31,24,3.5,2915510800,0,"14,000",27160.65044123819
103,광주광역시 광산구 수완동,우미린2차,84.835,202307,7,2023-07-07,22,15,17,3.5,2920011400,0,"50,000",33684.217297394294
901,광주광역시 북구 중흥동,모아1,84.99,202307,7,2023-07-07,8,32,7,3.5,2917010100,0,"24,700",25362.924406513106
915,광주광역시 서구 광천동,호반써밋광주,84.9463,202307,7,2023-07-07,46,4,9,3.5,2914011500,0,"71,000",42958.517525980715
675,광주광역시 북구 문흥동,중흥파크맨션1,84.99,202307,7,2023-07-07,4,29,26,3.5,2917011200,0,"18,000",26580.38880223641
520,광주광역시 동구 소태동,모아미래도,84.64,202307,7,2023-07-07,2,20,9,3.5,2911011900,1,"24,000",33030.66263685608
180,광주광역시 광산구 신창동,신창부영,84.7886,202307,7,2023-07-07,8,18,38,3.5,2920011800,0,"24,900",31221.940914819483
200,광주광역시 광산구 쌍암동,힐스테이트리버파크,84.95,202307,7,2023-07-07,18,4,15,3.5,2920011600,0,"68,800",38958.50209883228
495,광주광역시 동구 계림동,그랜드센트럴,84.949,202307,7,2023-07-07,11,3,26,3.5,2911010900,0,"55,000",42197.379143355414
206,광주광역시 광산구 우산동,동산아파트,59.61,202307,7,2023-07-07,7,32,35,3.5,2920010900,0,"11,400",18076.519555390347
927,광주광역시 서구 금호동,대주파크빌,59.94,202307,7,2023-07-07,16,23,41,3.5,2914013000,0,"20,400",25393.92100730678
1044,광주광역시 서구 유촌동,호반리젠시빌,80.779,202307,7,2023-07-07,17,22,7,3.5,2914011600,0,"31,900",31021.841190798674
1042,광주광역시 서구 유촌동,유촌동다이아빌,39.4128,202307,7,2023-07-07,11,18,7,3.5,2914011600,0,"8,000",22654.02605529083
361,광주광역시 남구 백운동,대흥사직스카이,128.96,202307,7,2023-07-07,5,32,13,3.5,2915510500,0,"22,800",36295.4046194097
955,광주광역시 서구 금호동,진흥더블파크,120.297,202307,7,2023-07-07,16,17,41,3.5,2914013000,0,"56,000",42952.11846774025
531,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9265,202307,7,2023-07-07,1,4,18,3.5,2911012600,1,"48,000",41037.24002674874
1031,광주광역시 서구 쌍촌동,일신,59.87,202307,7,2023-07-07,14,25,39,3.5,2914011800,2,"21,300",24245.565182991326
530,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,7,2023-07-07,10,4,18,3.5,2911012600,1,"70,300",46872.690434628166
97,광주광역시 광산구 송정동,온세계아이조움,84.5844,202307,7,2023-07-07,8,19,17,3.5,2920010100,2,"25,600",30694.556493323296
1019,광주광역시 서구 쌍촌동,상무엘리체,84.9977,202307,7,2023-07-07,11,5,39,3.5,2914011800,2,"40,000",40122.533175837714
164,광주광역시 광산구 신창동,신창3차부영사랑으로,59.748,202307,7,2023-07-07,8,17,38,3.5,2920011800,0,"21,500",25685.028811910655
1125,광주광역시 서구 화정동,유니버시아드힐스테이트3단지,101.96,202307,7,2023-07-07,21,7,42,3.5,2914011900,1,"75,000",43869.27539825626
66,광주광역시 광산구 소촌동,모아드림타운1차,59.3556,202307,7,2023-07-07,3,23,17,3.5,2920010800,0,"17,900",22276.993819380645
851,광주광역시 북구 운암동,운암동롯데캐슬2단지,122.2947,202307,7,2023-07-07,17,17,21,3.5,2917010900,0,"40,000",42450.82280279836
634,광주광역시 북구 두암동,율곡타운(주공1),41.85,202307,7,2023-07-07,6,30,28,3.5,2917011400,0,"8,700",15807.869037978351
1023,광주광역시 서구 쌍촌동,상무한국아델리움,84.953,202307,7,2023-07-07,17,4,39,3.5,2914011800,2,"45,000",41009.6010486763
318,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,8,2023-07-08,18,15,30,3.5,2920012300,0,"34,700",33271.75696498109
420,광주광역시 남구 월산동,반도유보라더퍼스트,84.9527,202307,8,2023-07-08,7,1,3,3.5,2915510400,0,"54,750",41353.24493440427
371,광주광역시 남구 봉선동,금호2,84.96,202307,8,2023-07-08,7,28,39,3.5,2915511500,0,"50,800",27794.182572740596
396,광주광역시 남구 봉선동,쌍용스윗닷홈,120.5379,202307,8,2023-07-08,7,18,39,3.5,2915511500,0,"133,000",41381.02885612426
720,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,84.3616,202307,8,2023-07-08,12,10,32,3.5,2917013000,0,"35,000",36467.15183407394
1028,광주광역시 서구 쌍촌동,신천파크맨션,84.99,202307,8,2023-07-08,2,35,39,3.5,2914011800,2,"15,100",24500.07724549761
726,광주광역시 북구 신용동,광주첨단2지구호반베르디움2단지,84.9419,202307,8,2023-07-08,13,10,32,3.5,2917013000,0,"53,000",36673.24109913921
711,광주광역시 북구 삼각동,신일곡골드클래스,84.8489,202307,8,2023-07-08,12,5,15,3.5,2917011600,0,"52,000",39107.2046625535
743,광주광역시 북구 신용동,한양수자인리버뷰,65.6043,202307,8,2023-07-08,8,9,32,3.5,2917013000,0,"37,500",32180.585550121963
395,광주광역시 남구 봉선동,쌍용스윗닷홈,155.6351,202307,8,2023-07-08,1,18,39,3.5,2915511500,0,"145,000",49446.59825467784
73,광주광역시 광산구 소촌동,삼라,59.94,202307,8,2023-07-08,14,26,17,3.5,2920010800,0,"12,400",21643.246034367476
736,광주광역시 북구 신용동,첨단2지구중흥에스-클래스,84.9976,202307,8,2023-07-08,15,8,32,3.5,2917013000,0,"53,500",37820.680277129635
703,광주광역시 북구 삼각동,삼각동그린타운,69.91,202307,8,2023-07-08,19,26,15,3.5,2917011600,0,"18,500",25450.7803351935
405,광주광역시 남구 봉선동,포스코더샵,59.89,202307,8,2023-07-08,12,19,39,3.5,2915511500,0,"35,250",26587.712280584034
391,광주광역시 남구 봉선동,삼익1,84.96,202307,8,2023-07-08,7,33,39,3.5,2915511500,0,"40,900",25290.001779038925
319,광주광역시 광산구 장덕동,수완루아채,84.2801,202307,8,2023-07-08,18,15,30,3.5,2920012300,0,"34,700",33271.75696498109
388,광주광역시 남구 봉선동,봉선이지더원2단지,59.7827,202307,8,2023-07-08,7,11,39,3.5,2915511500,0,"23,500",30237.68813065067
390,광주광역시 남구 봉선동,삼익1,84.96,202307,8,2023-07-08,7,33,39,3.5,2915511500,0,"39,000",25290.001779038925
908,광주광역시 서구 광천동,e편한세상,113.7384,202307,8,2023-07-08,7,13,9,3.5,2914011500,0,"69,500",42812.73278549872
281,광주광역시 광산구 월계동,첨단동부,126.645,202307,8,2023-07-08,5,26,18,3.5,2920011500,0,"48,000",37130.22992780479
872,광주광역시 북구 일곡동,청솔,48.45,202307,8,2023-07-08,2,23,30,3.5,2917012700,0,"10,300",20637.863107256126
532,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,106.6583,202307,8,2023-07-08,4,4,18,3.5,2911012600,1,"70,000",46475.6807300942
145,광주광역시 광산구 신가동,한양수자인,84.6075,202307,8,2023-07-08,24,14,35,3.5,2920011900,0,"48,500",34243.4303276469
940,광주광역시 서구 금호동,종원팰리스빌,84.9831,202307,8,2023-07-08,18,21,41,3.5,2914013000,0,"28,000",32566.280950501096
958,광주광역시 서구 내방동,내방마을주공,84.11,202307,8,2023-07-08,13,21,6,3.5,2914012100,0,"26,800",32062.04245160846
799,광주광역시 북구 오치동,주공,44.52,202307,8,2023-07-08,12,31,23,3.5,2917011500,0,"7,500",16353.050331984181
859,광주광역시 북구 운암동,현대,84.3,202307,8,2023-07-08,1,31,21,3.5,2917010900,0,"17,980",25219.204500457738
225,광주광역시 광산구 우산동,우산동중흥s-클래스리버티,84.9543,202307,8,2023-07-08,13,8,35,3.5,2920010900,0,"39,500",36604.572975531686
152,광주광역시 광산구 신창동,대라수아파트,59.9227,202307,8,2023-07-08,1,6,38,3.5,2920011800,0,"21,000",30773.17194592068
31,광주광역시 광산구 산월동,첨단부영6차,84.9931,202307,8,2023-07-08,1,17,17,3.5,2920011700,0,"29,500",31331.02473330358
424,광주광역시 남구 임암동,효천1중흥에스-클래스에코파크,84.9772,202307,8,2023-07-08,3,4,13,3.5,2915511100,0,"44,000",39581.20595917618
465,광주광역시 남구 진월동,중흥,73.46,202307,8,2023-07-08,12,31,24,3.5,2915510800,0,"14,000",23865.67664517928
841,광주광역시 북구 운암동,벽산블루밍메가씨티1단지,120.6054,202307,8,2023-07-08,16,15,21,3.5,2917010900,0,"46,500",42979.00560034113
1118,광주광역시 서구 화정동,유니버시아드힐스테이트1단지,84.96,202307,8,2023-07-08,33,7,42,3.5,2914011900,1,"59,000",40564.28278492624
235,광주광역시 광산구 우산동,하남주공(2단지),44.52,202307,8,2023-07-08,10,32,35,3.5,2920010900,0,"9,050",14636.548441893887
1121,광주광역시 서구 화정동,유니버시아드힐스테이트2단지,84.98,202307,8,2023-07-08,13,7,42,3.5,2914011900,1,"54,500",39245.73947023228
1122,광주광역시 서구 화정동,유니버시아드힐스테이트2단지,84.97,202307,8,2023-07-08,19,7,42,3.5,2914011900,1,"53,500",39640.33799122367
14,광주광역시 광산구 도산동,호반1,59.95,202307,8,2023-07-08,2,28,19,3.5,2920010200,1,"10,000",19848.07670051651
7,광주광역시 광산구 도산동,우방아이유쉘,59.7926,202307,8,2023-07-08,10,7,19,3.5,2920010200,1,"22,700",30857.030277815647
582,광주광역시 북구 각화동,각화센트럴파크서희스타힐스,84.9796,202307,8,2023-07-08,17,3,25,3.5,2917011300,0,"38,500",40460.82478221413
1075,광주광역시 서구 치평동,호반,59.91,202307,8,2023-07-08,3,25,32,3.5,2914012000,0,"20,000",23534.647812951822
633,광주광역시 북구 두암동,양서맨션,76.69,202307,8,2023-07-08,1,44,28,3.5,2917011400,0,"13,200",16865.88485754095
756,광주광역시 북구 양산동,일신1차,59.785,202307,8,2023-07-08,5,27,14,3.5,2917012800,0,"14,500",21582.88798011327
762,광주광역시 북구 양산동,호반리젠시빌,37.479,202307,8,2023-07-08,2,23,14,3.5,2917012800,0,"7,800",18009.34175271401
989,광주광역시 서구 동천동,휴먼시아3단지,84.95,202307,8,2023-07-08,20,15,14,3.5,2914013300,0,"35,000",35723.936536280904
767,광주광역시 북구 연제동,연제2차대주피오레,84.8728,202307,8,2023-07-08,5,16,21,3.5,2917012900,0,"30,500",33133.81866091024
907,광주광역시 북구 풍향동,교대금호어울림,84.9833,202307,8,2023-07-08,6,6,1,3.5,2917011100,0,"52,000",38256.664425276686
289,광주광역시 광산구 월곡동,운남주공10단지,59.92,202307,8,2023-07-08,19,20,10,3.5,2920012800,0,"21,700",24980.928505641874
515,광주광역시 동구 산수동,무등산광신프로그레스,84.9817,202307,8,2023-07-08,16,5,7,3.5,2911011000,0,"34,500",41554.37539044907
201,광주광역시 광산구 쌍암동,힐스테이트리버파크,84.97,202307,8,2023-07-08,6,4,15,3.5,2920011600,0,"61,000",38169.30505684996
770,광주광역시 북구 연제동,연제동골드클래스,69.0696,202307,8,2023-07-08,9,5,21,3.5,2917012900,0,"33,000",35097.24796738941
892,광주광역시 북구 임동,임동2차국제미소래아파트,59.4918,202307,8,2023-07-08,14,5,9,3.5,2917010500,0,"22,000",33132.18061046954
5,광주광역시 광산구 도산동,송정우방아이유쉘아파트,70.9225,202307,8,2023-07-08,12,4,19,3.5,2920010200,1,"31,500",35175.498493278865
769,광주광역시 북구 연제동,연제대광로제비앙,84.6216,202307,8,2023-07-08,4,9,21,3.5,2917012900,0,"35,500",36512.93455741368
854,광주광역시 북구 운암동,일신2,59.82,202307,8,2023-07-08,5,32,21,3.5,2917010900,0,"10,100",19080.46416582074
480,광주광역시 남구 행암동,효천2지구중흥S-클래스,113.1205,202307,9,2023-07-09,14,8,10,3.5,2915511000,0,"60,000",45094.76879003178
213,광주광역시 광산구 우산동,세계수영선수촌 중흥에스-클래스 센트럴,75.9493,202307,9,2023-07-09,11,3,35,3.5,2920010900,0,"37,300",36805.14642095612
1126,광주광역시 서구 화정동,유니버시아드힐스테이트3단지,101.96,202307,9,2023-07-09,25,7,42,3.5,2914011900,1,"92,000",44133.94853461208
223,광주광역시 광산구 우산동,우산동동부센트레빌,84.4942,202307,9,2023-07-09,13,4,35,3.5,2920010900,0,"34,400",38496.979055698495
372,광주광역시 남구 봉선동,금호2,84.96,202307,9,2023-07-09,5,28,39,3.5,2915511500,0,"50,000",27661.846004562918
1048,광주광역시 서구 치평동,금호4,84.985,202307,9,2023-07-09,13,25,32,3.5,2914012000,0,"35,500",30242.373386877123
888,광주광역시 북구 일곡동,현대1,59.36,202307,9,2023-07-09,16,26,30,3.5,2917012700,0,"15,800",22692.311853243038
934,광주광역시 서구 금호동,부영(마재마을),80.1864,202307,9,2023-07-09,6,23,41,3.5,2914013000,0,"23,200",29614.016814080533
156,광주광역시 광산구 신창동,신창2차부영,84.7886,202307,9,2023-07-09,12,18,38,3.5,2920011800,0,"28,100",31486.61405117577
102,광주광역시 광산구 수완동,수완영무예다음2차,84.7296,202307,9,2023-07-09,2,11,17,3.5,2920011400,0,"42,500",34338.782376037445
815,광주광역시 북구 용두동,첨단진아리채,84.9821,202307,9,2023-07-09,13,3,11,3.5,2917013100,0,"43,500",40210.83271805057
639,광주광역시 북구 두암동,주공3,41.85,202307,9,2023-07-09,14,29,28,3.5,2917011400,0,"7,000",16838.051469430793
650,광주광역시 북구 매곡동,동남맨션,84.99,202307,9,2023-07-09,10,33,8,3.5,2917011700,0,"13,800",24992.80216771597
406,광주광역시 남구 봉선동,포스코더샵,150.97,202307,9,2023-07-09,14,19,39,3.5,2915511500,0,"151,000",48681.10855464218
1082,광주광역시 서구 풍암동,부영APT(신암마을),80.1864,202307,9,2023-07-09,18,23,26,3.5,2914012800,0,"27,000",30423.87993775541
983,광주광역시 서구 동천동,호반베르디움,144.4825,202307,9,2023-07-09,2,15,14,3.5,2914013300,0,"65,200",48887.285847583786
727,광주광역시 북구 신용동,광주첨단2지구호반베르디움2단지,84.9419,202307,9,2023-07-09,7,10,32,3.5,2917013000,0,"54,750",36276.231394605245
429,광주광역시 남구 임암동,효천시티프라디움,84.9963,202307,9,2023-07-09,6,4,13,3.5,2915511100,0,"47,800",39784.31617200887
721,광주광역시 북구 신용동,광주첨단2지구사랑으로부영,84.3616,202307,9,2023-07-09,18,10,32,3.5,2917013000,0,"35,300",36864.16153860744
800,광주광역시 북구 오치동,주공,44.52,202307,9,2023-07-09,13,31,23,3.5,2917011500,0,"7,000",16419.218616073485
150,광주광역시 광산구 신창동,광주신창동대광로제비앙아파트,73.9152,202307,9,2023-07-09,15,7,38,3.5,2920011800,0,"32,400",34572.54033639049
116,광주광역시 광산구 신가동,대방노블랜드,84.9366,202307,9,2023-07-09,3,14,35,3.5,2920011900,0,"45,800",32933.248412165325
616,광주광역시 북구 동림동,운암산코오롱하늘채,84.6815,202307,9,2023-07-09,1,5,22,3.5,2917010800,0,"38,000",38331.915489402134
661,광주광역시 북구 문흥동,대주2,59.91,202307,10,2023-07-10,2,35,26,3.5,2917011200,0,"10,000",17395.786956808995
382,광주광역시 남구 봉선동,무등파크3차(1단지),84.73,202307,10,2023-07-10,6,31,39,3.5,2915511500,0,"22,500",26170.048590951134
416,광주광역시 남구 압촌동,에너지밸리풍경채퍼스트파크,84.9284,202307,10,2023-07-10,10,1,3,3.5,2915512100,0,"34,500",41545.28375288332
516,광주광역시 동구 산수동,무등산그린웰로제비앙,64.5262,202307,10,2023-07-10,17,4,7,3.5,2911011000,0,"36,800",37189.183337740134
1050,광주광역시 서구 치평동,대우금호,59.94,202307,10,2023-07-10,1,25,32,3.5,2914012000,0,"21,000",23409.54479540093
78,광주광역시 광산구 소촌동,송광파크맨션3,59.94,202307,10,2023-07-10,6,28,17,3.5,2920010800,0,"11,500",20112.227444174234
658,광주광역시 북구 문흥동,금호,84.84,202307,10,2023-07-10,1,28,26,3.5,2917011200,0,"22,500",26846.552355571184
1057,광주광역시 서구 치평동,라인동산,59.87,202307,10,2023-07-10,12,24,32,3.5,2914012000,0,"26,000",24621.353794321883
69,광주광역시 광산구 소촌동,모아드림타운2차,59.7128,202307,10,2023-07-10,9,22,17,3.5,2920010800,0,"16,000",23260.9671587958
452,광주광역시 남구 지석동,한일베라체,84.783,202307,10,2023-07-10,7,15,2,3.5,2915512000,0,"27,500",34301.10125503037
533,광주광역시 동구 용산동,광주용산지구2BL계룡리슈빌더포레스트아파트,84.9512,202307,10,2023-07-10,3,4,18,3.5,2911012600,1,"47,000",41175.53221827699
410,광주광역시 남구 서동,서동영무예다음,84.9373,202307,10,2023-07-10,4,6,3,3.5,2915510300,0,"34,500",38646.8817632962
425,광주광역시 남구 임암동,효천1중흥에스-클래스에코파크,84.9772,202307,10,2023-07-10,4,4,13,3.5,2915511100,0,"43,800",39647.37424326455
705,광주광역시 북구 삼각동,삼각동서라,59.965,202307,10,2023-07-10,12,28,15,3.5,2917011600,0,"11,000",21588.007995986845
996,광주광역시 서구 마륵동,희망가,84.9614,202307,10,2023-07-10,12,16,7,3.5,2914013100,2,"32,000",34703.93466490181
1011,광주광역시 서구 쌍촌동,명지맨션,84.06,202307,10,2023-07-10,10,38,39,3.5,2914011800,2,"16,000",23302.674972527195
936,광주광역시 서구 금호동,송촌파인힐,84.75,202307,10,2023-07-10,10,22,41,3.5,2914013000,0,"27,500",31479.89383067144
845,광주광역시 북구 운암동,벽산블루밍메가씨티3단지,84.8269,202307,10,2023-07-10,3,15,21,3.5,2917010900,0,"38,500",33491.96486934088
928,광주광역시 서구 금호동,대주파크빌,59.99,202307,10,2023-07-10,21,23,41,3.5,2914013000,0,"19,000",25736.81834546523
765,광주광역시 북구 연제동,광명2차,59.97,202307,10,2023-07-10,12,25,21,3.5,2917012900,0,"12,000",23084.9490684364
104,광주광역시 광산구 수완동,우미린2차,84.9547,202307,10,2023-07-10,3,15,17,3.5,2920011400,0,"44,300",32455.881766708568
